lambda,mu,tempo_medio_espera,tam_medio_fila,distancia
0.4376031240553919,0.272781272083879,15.23648502823641,8.075,135.48103406951375
0.2546706220460512,0.42897872769875417,0.2189350532475212,0.63,151.29786619970318
0.8408715794259226,0.3390301883938376,43.88708387435674,28.64,106.3204616651367
0.038426348962324997,0.14804104456772516,0.13476457328579045,0.295,151.42884736570002
0.9017619921354235,0.2808080798957275,57.162055774757626,31.4,93.31261376667796
0.46147746462473416,0.35742798710020457,1.1533790890846114,1.6,150.23806627016256
0.6372014768082804,0.36405224618387116,15.35035961260212,10.49,135.14068875233534
0.6593539222057827,0.3332692276488444,13.857561465508901,9.425,136.72195944733124
0.8951177407065364,0.435405212387809,9.64617064947246,8.955,140.95875083994255
0.6366696821672073,0.4350527291720522,1.5737537911604185,2.21,149.73975645648375
0.6139335847600618,0.28946827970350164,39.16808661489833,20.835,110.83803611397433
0.06665204056068996,0.21492818455560614,0.13295614614293186,0.34,151.42419368612772
0.5184080219452041,0.3207851477825499,3.3136365659274016,2.995,147.91240395082772
0.15016900081704165,0.40910600068523156,0.09346520537922942,0.365,151.45970552965844
0.7374337687214856,0.002826052420592362,20132.711414403933,96.61,19982.850700624505
0.5122219208126745,0.49599850450742555,0.5182296302002508,1.18,150.92472319964529
0.6802277792083533,0.09144688616459962,335.4212837775824,66.075,190.58766513792742
0.041672900602384266,0.2351244928299881,0.026395522777334007,0.195,151.55045385907104
0.08479201604580322,0.43601486742143336,0.022865710015560127,0.215,151.55107071491125
0.7163233880626823,0.11252019952209968,310.65210081482917,62.635,165.71149845806727
0.07208433599867337,0.2383976119501916,0.11318726620901658,0.33,151.4451898592178
0.0712567277652586,0.06629109009058959,3.291101394619014,1.145,148.18377763778315
0.01210847523488745,0.1975381626940963,0.001794934693975847,0.08,151.59138472490315
0.9565013982994801,0.08856772739650126,452.7332631947513,74.115,307.1862657566946
0.737508359459007,0.1818138743855785,142.1012043283351,45.905,25.176179179190644
0.35325140850206416,0.186732108396361,29.50616004497002,10.71,121.02160785210376
0.2965355812876552,0.49658539479916636,0.19126610893426985,0.63,151.32525780597285
0.34970322974584955,0.4974065146518861,0.1600951500081726,0.655,151.3525887140838
0.7746535311811819,0.05739313933030621,706.2286816597693,86.42,559.9466784444435
0.6613706110704144,0.3629843896641736,11.83745305939415,8.46,138.82442500192508
0.18519556786746794,0.025872739834550573,1492.159534659606,70.945,1343.0516853430065
0.17410933533408435,0.015096007668594313,2936.345470650689,81.08,2786.971748729364
0.09839564971339732,0.052666947122482155,32.12483305852818,4.24,119.20558955636204
0.6603027197013381,0.482742828503967,0.9897151644156175,1.705,150.38601002680397
0.7643726622217359,0.4704317739473487,1.6076497579867735,2.56,149.66029269765684
0.265046428325004,0.09696391014034023,184.9022164762295,31.75,36.23847699550282
0.020944961030912812,0.08083616777685576,0.24570892632251343,0.295,151.31904942861527
0.08217166747642735,0.12026754325797351,0.6240066867977652,0.64,150.89545048909142
0.9678600348450305,0.2577734970375711,85.78552697786557,43.255,67.64076855351682
0.29544477747742026,0.28485231601770494,0.9017534388991014,1.16,150.54764271683177
0.7692231478381336,0.11079671521972367,331.01551646713966,68.91,186.99509432566754
0.6246635688542638,0.3783113940449726,2.0496556907308463,2.54,149.22464937546775
0.3819396396528959,0.15477658470132538,20.538217273801028,7.31,130.29255269064902
0.2056872621955551,0.4610656627647052,0.10317804964794859,0.505,151.4301563619861
0.12138641815940643,0.3283613532283653,0.11840728231260869,0.375,151.43359092549684
0.6150129680388666,0.21817559715180584,39.47501413485571,18.49,110.58070627596092
0.774633780637788,0.3949560008514227,3.730914691374741,3.92,147.38226391605568
0.6439042535411307,0.4089573130233324,3.6303274660597924,3.38,147.54926444307642
0.5303021332491583,0.14524080280447182,186.0021627089446,50.6,45.97951413098361
0.041951223431636264,0.16985727191804217,0.10269132183604711,0.29,151.46130611135231
0.9684887775943838,0.4679775768643017,5.527872637485682,6.155,145.338431289355
0.7987141916545746,0.08237051918163596,441.6233085591962,73.24,296.09068154032155
0.29282203670096474,0.0210752084814671,1878.7522558338478,84.025,1729.8645792881066
0.9799703293588506,0.2270276613047746,122.92367840892398,53.205,41.3143947783744
0.6018815896363221,0.40060495012181446,2.3513100738505073,2.615,148.91579453472437
0.5824226582072465,0.3858340531553729,1.4707719643698252,1.93,149.87907285828877
0.7480731794295321,0.4597653144564163,1.6512576618450183,2.58,149.61445703310994
0.8117697880901376,0.2666003321845201,30.048480217448663,17.46,120.03740541241221
0.6564786073315027,0.05003233578326666,806.1445127329507,79.96,658.6994634805477
0.12809574636620003,0.29434448716800804,0.14574165740758915,0.47,151.3929973394028
0.3382675059944984,0.3891978071766058,0.44324249195260235,0.92,151.03506253953384
0.9280836403260497,0.0466640601349132,878.888482260473,82.995,731.4361281731822
0.22461561184385193,0.08632870054879488,80.05831892152023,14.355,70.35826019085303
0.3721670238375133,0.0061453305778354506,7433.669327293322,94.95,7284.034635547359
0.432076882944196,0.2968262897234052,1.5292669915020836,1.815,149.83655356781492
0.4394049896944522,0.4433671959729522,0.5243171546767251,1.155,150.92214478689223
0.6129395824945255,0.33533165800104975,4.094141979419304,3.6,147.06148171673593
0.9430758377447076,0.491020043795491,7.213282740033618,7.315,143.5398754732551
0.24069271183250496,0.03151682624988078,1179.6371671426784,67.79,1030.6548501130726
0.12150137630091806,0.4515005425757481,0.04808835353964298,0.305,151.51319688867983
0.19747048985993731,0.40703414369334034,0.13251215269137773,0.505,151.4011193441554
0.8869249002092695,0.15712076024975247,217.04278675726337,61.43,77.77827560559497
0.645810812655206,0.4867632759186259,3.230487624929535,3.27,147.95980083392908
0.28590678923916013,0.14396887408570752,24.85331101658993,7.555,125.97758446846952
0.8159469389686173,0.44465236191410923,3.9657667572174056,4.25,147.10900645034425
0.861369996363436,0.4403742885370947,7.002046670408862,6.71,143.81306879575277
0.846514338690278,0.37882880830148624,9.86512141233739,8.645,140.76981289246262
0.9189265336395545,0.28173523690642593,43.15311883927806,23.215,106.85378907073645
0.2522410201733616,0.06000137480844403,461.2192423660472,51.62,312.6255927125871
0.7550419287462783,0.26598586724824913,67.92565668316601,33.945,82.939018898764
0.46053949727414,0.17839812782746728,29.44207250694764,11.165,121.04383960540936
0.8419985528900615,0.3961085165776759,33.86666013500267,23.725,116.14615040197839
0.7284906771616132,0.37906460324842245,10.623556472562226,7.995,140.07831036729795
0.7764474464997246,0.4553062536863026,2.5907382183786916,3.055,148.62167905121566
0.6561618376810715,0.007415081215853936,6834.8795822938255,97.65,6685.307618372462
0.17742876946970687,0.40455160841152304,0.10844366859130602,0.475,151.42920552011054
0.5450269188969383,0.4692310265623344,1.1277584137742662,1.795,150.23710041100887
0.9846697395245082,0.39465022455407506,19.13246246210146,15.38,131.03486857029043
0.9373880664971189,0.06509722993518335,613.1694065958744,81.285,466.9481881658547
0.04317373579701167,0.04063955242044387,7.36454332057182,1.24,144.1383054644012
0.16481481572943713,0.010422619903850405,3993.6516467717765,81.37,3844.1101413241777
0.1317287734545619,0.3143726129140355,0.12101508386485918,0.46,151.41889485625984
0.7259799099852955,0.31483632592994365,27.60285988560166,17.58,122.47692153293066
0.8177853298569451,0.49345685710910614,1.6729209422764446,2.56,149.59557474001753
0.2135113663106719,0.19902158705204787,0.9969906999317866,1.13,150.45748130444102
0.505852692951829,0.16595314244874837,82.91774729429967,24.6,67.13261970213466
0.8407030280112,0.31221246359219623,38.971216599477245,25.015,111.06971220094252
0.7328015447662506,0.412804336253797,2.491894668794287,2.875,148.7427536500588
0.5422372054918483,0.46838697476150093,1.1299224849603393,1.795,150.2349560000399
0.5903476904587729,0.4015620830895193,1.733728052509373,2.21,149.58118697619446
0.50836054691628,0.21333699030790237,20.306800102649092,9.17,130.32626366014725
0.2975484513188206,0.3174571176560321,0.40438615309959786,0.875,151.07982428911856
0.5650219928590161,0.4281496633580585,2.689215608157573,2.7,148.56970484637804
0.6888853020500907,0.24530484415586973,63.58184624989994,29.6,86.75169910483561
0.8733229158608077,0.10834332185269635,378.82615069752137,75.445,234.9846277271021
0.6362913539792481,0.08486171987393648,355.7720042884133,60.005,209.25223481212998
0.761121537043158,7.88722890283644e-05,577881.9062759157,99.515,577731.911476057
0.160071634954573,0.35911899749064213,0.13216189609692988,0.505,151.40146605280182
0.4615574744197899,0.05554860442299525,729.7408903886682,74.675,582.1289853749303
0.009331619827093296,0.12191954984797021,0.005528836289472565,0.09,151.58624436168733
0.24667886452162302,0.14893816576139668,5.102186059015606,2.51,146.20272427310013
0.7264617151130048,0.28018993006838416,31.176377882415213,18.15,118.88597761360496
0.9918099513493635,0.19897863864788462,136.25760055762888,52.46,33.416539953048435
0.0991780995872159,0.3373369960115809,0.07639203677417186,0.31,151.48446892243123
0.40149431586128825,0.027819329664351355,1721.96113735119,85.97,1573.262208992019
0.8000709686991595,0.06196959713221972,680.2112893750292,80.0,533.3741757722537
0.20403563462889884,0.24960575176663335,0.667005320887406,0.905,150.81559045679552
0.5550849493022862,0.1684823939234149,123.24369041567306,38.56,31.46639004672042
0.7330712960296748,0.14790668137567986,237.34517525291903,65.93,97.77026408864374
0.615985450260179,0.03351403951876136,1228.0415545819046,82.89,1079.7597813890688
0.18802473461541613,0.4478595873740007,0.08550771552737217,0.46,151.45404120363116
0.3553845686857394,0.3459092930625254,0.853906366849805,1.26,150.58122341788967
0.7837917844853972,0.06080907840982469,689.2806753776948,82.605,542.6754212794447
0.5542265141320166,0.03252297886857031,1409.4465122308436,84.315,1260.9871832796066
0.005229613542912737,0.4874362667156215,0.0,0.02,151.60184827369355
0.7609907600280938,0.34058627521975243,10.968667854424357,8.645,139.67128317293208
0.03531135494023907,0.20872803554687075,0.024537487048211234,0.17,151.55589152511956
0.7457337827312321,0.3508655203778924,38.20394791876372,23.59,111.80735825942092
0.2024805601652374,0.37816589324007954,0.16927088814559169,0.515,151.36331329351208
0.9580734801193802,0.38998110119438967,3.5092224900037627,3.955,147.59800107211217
0.3679407513020845,0.23893865282652882,1.6960048251024533,1.735,149.68214726491613
0.3269316163380791,0.214941379062424,2.6051407511923217,1.985,148.74758740220233
0.14888805033244468,0.00551404213445017,7936.000648188293,86.43,7786.267226244456
0.3056042154902149,0.463278557570919,0.23455108192077198,0.68,151.27535189062954
0.8766507618282006,0.30165393919447153,78.56713161820804,40.805,73.86665492798772
0.9963343376272473,0.10157696859498405,348.5781827855338,73.775,205.21682509824788
0.36830953050684834,0.4598017097107183,0.226011241270282,0.75,151.27395747021396
0.44861063095454257,0.4574659508851482,0.33011981121729583,0.955,151.14220145520102
0.722070938202737,0.49459208218304795,2.958620385932812,3.375,148.21625397981225
0.8861957804650745,0.4370282815694894,4.89963805391999,5.345,146.05308645106894
0.5930443341867842,0.49889219391003237,0.6652026715737996,1.435,150.74415716080716
0.39152569817782934,0.12234309406163629,138.20018789432868,32.76,15.969131652320595
0.41262184084862374,0.42112479259961705,0.35781009392975077,0.955,151.11478096097812
0.6956181464968069,0.41151415439788225,12.764713808926787,9.85,137.7720809015592
0.0032182636042786816,0.11547017961036687,0.0,0.045,151.5982256657379
0.6195893374598407,0.04921877450049539,839.350104211722,80.67,691.8422761559979
0.3554930104413574,0.4897102568387998,0.17141573289193787,0.67,151.33926642972042
0.7941973312770843,0.14801227576030518,252.86971737106393,66.165,111.94965822637678
0.09299063982313216,0.43544589523390304,0.02864764852551957,0.235,151.54247507260172
0.5882022669483905,0.0020635773373019473,25673.475819008527,97.96,25523.58885041665
0.48097288988612374,0.010512403609801102,4538.403137194209,94.035,4388.994319404044
0.6423255259052274,0.2329356543481842,72.85896678190065,33.18,77.94697817077906
0.06485359448296835,0.11935734196753178,0.764327899584948,0.585,150.76434609105232
0.5799837874281313,0.34492064171798215,11.337162763231047,7.815,139.38650098036996
0.5614845879595237,0.28278216278397716,20.8803005845538,11.25,129.566428048068
0.5606600944161709,0.03874289872524572,1168.8202214443468,84.255,1020.7204948706124
0.6034876665964548,0.08131414815785853,372.83529293691987,62.275,226.44567428697528
0.6764679372263622,0.19402463502920714,127.35256356971993,45.49,32.629533813151184
0.8049889996807698,0.09280203197771658,469.97198318050573,74.97,324.3268273215552
0.26982072012821434,0.3961111736219643,0.18821543299743,0.64,151.3268660719239
0.8250494101800621,0.20803511777664002,91.85986702589092,38.975,60.567529974790006
0.4982556822634536,0.046715933421249634,860.6933784162305,77.235,712.836575485346
0.07705827913433116,0.24217145113606242,0.12548788143170042,0.345,151.43087006214708
0.0585509292439792,0.045419090530707085,9.04419281340023,1.595,142.4250806727028
0.3342383186960608,0.06446865270990859,491.3291518137142,58.65,343.2911481204687
0.7848969771114676,0.11980491601410265,327.6030938907787,71.91,184.48270124750658
0.7076809347409158,0.4297638526237449,1.7375850589883455,2.49,149.5405757115463
0.7886149646724064,0.46230626616648596,2.55392052855642,3.055,148.65819646591726
0.5172690564416094,0.41312886466603455,0.8585621238038541,1.435,150.55260780464505
0.44019899795549056,0.16703860870892362,35.68845811154495,13.16,114.65284213187222
0.14745252670628395,0.13622322055441582,1.5892201810015598,1.13,149.87099941777674
0.32819275360931155,0.2745778453951196,1.227528699334427,1.435,150.18710810821068
0.43401936617387527,0.36092658026655616,1.8355293678912836,2.07,149.49888045631982
0.08860042967961723,0.4966863940800874,0.012789447907811677,0.195,151.56391837834502
0.22061195271121126,0.06578535593946311,140.7578902489103,18.82,9.773893423359372
0.5982252940637388,0.024645999511902217,1992.7789895951923,90.805,1844.0630500388206
0.7356631142391898,0.3471779444976355,30.3726168620591,20.145,119.64176453660195
0.9983475113929496,0.41611289175195276,16.04517987581303,13.505,134.22391314331173
0.9331133313435577,0.4231743899332116,34.68793902851781,25.845,115.37614758038521
0.6425651995351915,0.33923177453858033,12.034878907385227,8.495,138.6245276388701
0.421248053294072,0.47700790205959354,0.3428814940281587,0.89,151.13862914394355
0.6361773647082327,0.25550238177229345,32.69634361034575,17.41,117.39342359085569
0.785651618080232,0.45690739916810624,4.630701966094015,4.76,146.3880132076072
0.11833619092338732,0.4839060684957615,0.03552620158858872,0.29,151.52777798685761
0.40990488969628824,0.42357872850155387,0.44568894442831636,1.015,151.01940994556523
0.8398022856356172,0.1548792816293103,180.11802373135507,56.98,46.15946006489317
0.383832951933044,0.09810782558514763,255.07818173826516,45.865,107.75417626440232
0.5718722712271865,0.2740600324909092,12.574388367746304,7.26,138.21384276728224
0.5877693608621982,0.22650737519009423,22.725962102869126,11.55,127.70232269868983
0.18447625313363936,0.4388791710963665,0.08761458522557718,0.46,151.45195575081846
0.3622354416522884,0.05001583553357686,858.6962883312729,70.165,710.331117380847
0.33451128874193214,0.1288700306557593,40.87692564099538,11.835,109.59549526582217
0.026196708532064794,0.3758994722593543,0.0014573266702427646,0.085,151.59099587087198
0.024191763891355245,0.047493322488656065,1.296770060361557,0.52,150.24660060873586
0.8316970436757735,0.1603822070108501,223.41661857192193,66.455,85.8268425816485
0.2730708099728124,0.19357769702699157,2.7185940639299515,1.92,148.643933392875
0.5180787662388154,0.311296898281345,10.348783543256419,6.78,140.4781501082935
0.29872557358877305,0.07906632285968229,310.6717560061415,44.975,162.30608061036116
0.9406792451153405,0.43030224517485477,25.15320775873828,20.325,124.8580280075445
0.25929675886577375,0.22377111773313713,2.3685224864789416,1.8,149.00702383721804
0.4296568127389351,0.45851085594027824,0.2798424610075429,0.875,151.20314546496948
0.8727302504846018,0.2339349568169658,105.05542515416853,43.87,49.983114229432985
0.8419335667918086,0.13752012947036668,242.0548386432204,61.33,100.10465632341655
0.18610141784627732,0.07091441434383744,114.68607864566029,16.7,35.709425106272576
0.8026433097957104,0.0018725473556424066,25401.92062135428,97.17,25252.032504257502
0.45818688673789265,0.2660787424924178,5.229420884295752,3.455,145.95354604289813
0.4829688720853552,0.05357834846346171,704.3146301849672,70.425,556.425817034128
0.13347997241594378,0.1958638818155891,0.381033486805472,0.64,151.13598095912312
0.08060151375712465,0.29463588061854334,0.07634067261862128,0.305,151.48523575290338
0.7279393069737652,0.13784294845135014,217.50689977416437,62.095,78.51618012944257
0.49646115235529975,0.08761214618305763,352.6061978220516,57.3,205.65836087042103
0.43685070261517955,0.3873608113046708,0.8483229920450145,1.31,150.57987532962474
0.7295082286523967,0.4733955861408103,3.3861371768148034,3.66,147.75649011781434
0.7655128989911097,0.050220208930983,885.0746506067744,86.26,737.8780993935729
0.15890816766935356,0.07779516219250393,33.34797435635912,5.985,117.74623268608066
0.6102251494776413,0.48000632862635934,0.9335831363314196,1.635,150.45108793748557
0.13535408227768553,0.01889211090612314,2150.6982976989752,70.91,2001.2960466946358
0.7513750860290457,0.4888161682752361,0.8353619396260857,1.745,150.53356526928584
0.6569551562671395,0.0023222415424943854,21071.043838064314,97.965,20921.18175331962
0.956614621083458,0.43683432782566567,15.653003867632917,14.07,134.58083173242116
0.06895801635642118,0.15366259049387476,0.3109997029381856,0.49,151.22657474773996
0.05705472115125432,0.46929442908864827,0.0032555936913763617,0.125,151.58343892883377
0.28218707469320015,0.15847264431779273,42.02901960729832,12.285,108.40716688467221
0.26170568373590597,0.327153160767028,0.3167666487274372,0.75,151.18410249259514
0.24697879907199982,0.04001628488296832,845.5657521699524,64.485,696.8620314070437
0.9062545805210367,0.1211649057268695,282.73513709113075,66.8,140.0916008139006
0.2495461998495061,0.38683967323962537,0.2697190424187054,0.675,151.24123994676924
0.271949726128631,0.26434292683940985,1.1224454175828193,1.26,150.3152482565911
0.7593982624179637,0.4639845308935224,1.94457207162844,2.795,149.29581964694535
0.44973984245054,0.21437570417067714,9.684531996570579,5.355,141.29928020347955
0.7767105569551812,0.43490618290696154,8.23005838415599,7.345,142.52538500477664
0.06536615756438524,0.22447771873911876,0.1129131084744256,0.305,151.44904041237018
0.4875711936733843,0.48962413935099264,0.48231475911709537,1.155,150.96374473625028
0.03361360018328263,0.4799171906994384,0.0011561447489202691,0.085,151.59129388890378
0.06265320345535452,0.16456835277804016,0.25399690670259245,0.395,151.29653488238864
0.906437453344411,0.4429618352084016,3.3000992891638314,4.135,147.78369021502064
0.13924537111759516,0.4238056871078246,0.07755689644001108,0.355,151.4768793286295
0.5324206822752171,0.10534019866378141,301.15005930016736,56.98,155.14490267631774
0.41109560260070654,0.31214520039163485,3.6679228609613546,2.7,147.59934552641334
0.3473433262588427,0.03634115779490743,1056.6763022824837,74.235,908.1797246942027
0.8998333456872725,0.4183553602917308,24.543402913863098,19.51,125.48130479251998
0.0218233967754895,0.08727294175174827,0.20696027134656333,0.295,151.35739749397763
0.6637896861755891,0.035407350692882256,1304.6888281698461,88.23,1156.586660307066
0.9633944342135504,0.2001095477694056,170.11318065349954,61.74,44.539955500654784
0.5601681834618419,0.28846106929982174,5.985854362704113,4.415,145.08379085425176
0.9368224620330918,0.4274584792798855,7.005265572107377,7.185,143.76014155218246
0.05225787928602377,0.48712126276086826,0.0021396060136601135,0.11,151.58670859535744
0.4187933190741614,0.21974625628493183,9.397507050308095,4.805,141.65002311566406
0.26015779096205116,0.030223461492635106,1056.1362036396722,69.445,907.3774559528783
0.7308209649807298,0.37455778951293534,8.553729361257293,6.865,142.25370189421588
0.9812970904972467,0.2825866281119687,55.117053953826726,30.975,95.30647446737828
0.2565300624442478,0.22394567242223157,1.1911029534591038,1.2,150.25554179532946
0.6541746014740745,0.15463443939609484,153.81168885715462,44.97,23.284112006768837
0.19809763275974013,0.25119926392176783,0.3706720975747853,0.71,151.1363618343762
0.5653302545716099,0.16933980222851547,85.13972874394702,30.175,65.37343047759367
0.4639324866883362,0.37850593387368014,1.0003399430070588,1.47,150.40737879871276
0.9720053296315371,0.27194684824632054,89.13583139728617,46.29,65.53206176902705
0.6085272726964666,0.438423887077056,0.8516287575170032,1.515,150.54856980152795
0.3495063720868188,0.27177195732472104,1.5618604797234474,1.575,149.83678416610888
0.11409578488793337,0.11913120666996502,1.545551861229883,1.015,149.9302951280587
0.15124682873493456,0.42554594111607225,0.0913901212728365,0.365,151.46175933473245
0.2253169299512351,0.27860952246502196,0.4070303031101158,0.775,151.09122147806806
0.250966661340298,0.10342051907178063,27.481589278597927,6.59,123.48371984070681
0.8506160578411378,0.31175390497811106,33.389645198609095,21.16,116.61338022245249
0.5612227882825249,0.17885838247121377,60.75448517357565,21.735,89.24590826269586
0.5233909113743664,0.4222028061460329,1.3592447185840706,1.825,150.00368247356388
0.11476887186921747,0.2266498693232714,0.2677622970839157,0.52,151.265109683372
0.860139693349435,0.36322067905370836,4.7339615092106975,4.635,146.30025688223338
0.7228143032084837,0.04776810381811858,780.3228635305754,76.925,632.7113622453642
0.06766836190000158,0.1980121731511731,0.18116022834393675,0.355,151.37433988468837
0.7078350972297687,0.49162071823619935,2.89837814829299,3.275,148.28861310431967
0.5435382173426461,0.40423014473857416,1.1219051315583106,1.64,150.26382376226394
0.08172534574677826,0.07997040118346432,2.712954596610215,1.105,148.76180547660815
0.45830064152865646,0.13888202473862754,134.13445978114504,36.37,21.405893264148173
0.484696287130047,0.16490790442818054,63.65246518207139,21.87,86.34763267822342
0.16577454016327575,0.32518278024772285,0.18977651144496135,0.52,151.34230559130123
0.9456981470002823,0.3784973797448278,12.85659744989223,11.085,137.57706963015642
0.8499753714806619,0.3747633044039549,17.742591151116837,14.11,132.49254430125734
0.6690223373291083,0.2549370281532014,31.89934131279351,16.7,118.21952284775998
0.4622955610006072,0.4054102689190756,0.7084672619391178,1.235,150.72871979911295
0.4117655415845085,0.21853904137873753,9.835920743443646,4.97,141.19486539473812
0.6509734671509542,0.06194028264778095,676.4175646235192,75.86,529.1657131222289
0.5454318694069055,0.28222092082690664,14.507173887898427,8.515,136.16222366296824
0.062273105881885615,0.47615069230055335,0.0037645499294069397,0.13,151.58221382864485
0.5125026487703317,0.39649682569625566,1.0424790360977894,1.6,150.3479399649738
0.8064036172328395,0.2893503238461212,43.38406541401825,23.76,106.6304605056282
0.45923987759695806,0.32340283017454846,1.068011002769837,1.355,150.35608857532534
0.05195657755426841,0.46528101351778633,0.0025668681014406045,0.115,151.58556386133338
0.7862781993840331,0.21417139721748024,129.54455983789495,52.11,36.40105949317218
0.2013637821359744,0.16569706947131868,4.361973471721884,2.17,146.98184810054417
0.2586208348880388,0.4886207825002245,0.12792649196902958,0.515,151.40423918304484
0.1647063534322959,0.4317215667551667,0.09732184623207388,0.395,151.45160594286259
0.33021506487149754,0.1615217923093012,9.084920338431603,4.185,142.0367343366714
0.756751505688635,0.2318902986804614,85.00697585839687,36.765,66.6490691013086
0.5193858595039373,0.20753906450389953,37.94323245915555,16.195,112.20702819655662
0.20488127415071256,0.07454783933571696,139.30857525258006,20.645,10.776947069079611
0.8778300781520408,0.47890966190662954,2.959436711266432,3.785,148.16448115951428
0.8795818549515292,0.2021562156098794,193.11909802691557,66.465,61.938621551135235
0.8705784250460069,0.437664541318954,2.85022200914004,3.665,148.28765757054558
0.23879621138153928,0.09467811384033253,23.83407751905399,5.6,127.22735553122244
0.4512393441809881,0.2739354053186099,5.821380643697532,4.045,145.29231330145984
0.9849896561408751,0.01198069256213491,4546.486704403604,96.8,4397.122966440404
0.7720124763099904,0.3821102419211543,3.476771268358192,3.91,147.63571606472814
0.027167421225559818,0.2904569491231392,0.0031244811764418044,0.11,151.5857340431792
0.06520459126049205,0.31279479173487634,0.038097590621239304,0.235,151.53312310923982
0.46393137681233276,0.02586044127732673,1853.8348389534667,86.655,1705.0611213257387
0.9092202058615602,0.1055191651043077,394.79829740664286,74.995,250.46891311735905
0.5387017979527142,0.03716543617679008,1246.5823213955123,83.73,1098.318433104521
0.4978125080342902,0.14445715790190589,112.74781474519064,32.56,38.72000653743018
0.10547369995663058,0.3137195038410755,0.11041560859959873,0.355,151.44435788112656
0.656780104724294,0.2830929921586876,48.44997462516416,26.635,101.65574690409687
0.8221031606002255,0.30607491080669513,56.67067282306998,33.03,93.97884980833959
0.38042000750756233,0.27462563568894716,1.351966239172724,1.51,150.05358389908602
0.7756118509253275,0.13651439783792968,280.91460131757196,65.42,137.9272606780067
0.9644766539008116,0.12225374867221261,293.0580986753814,72.045,151.55897077248565
0.2037664591276891,0.06852984176829063,156.2546181866872,21.47,6.277033428398979
0.5233296311947413,0.42453543745174604,1.3242542356908535,1.815,150.0397000915874
0.28713795808457554,0.30823967927062224,0.41090811155636897,0.875,151.07336640523116
0.7928544190338394,0.09325550625202988,394.2654792068221,68.745,248.69804855916826
0.5775933658811575,0.08860468991061976,401.37407076552097,70.21,255.95532335395788
0.6345824175503038,0.43651780076306834,3.099418838226545,3.265,148.09044861390214
0.7979141596158941,0.37136543188165966,28.123331339716273,20.32,121.88824702869668
0.3959704726624549,0.3296995399526857,2.255131731629615,2.195,149.0663748960111
0.9150900684070432,0.2034320537696499,140.8467169382092,53.475,32.77892944879785
0.53302886724614,0.13098778213925877,167.2638901627909,43.605,27.655341772484167
0.157954822835348,0.4897253815564119,0.06414870470559719,0.35,151.49086442305568
0.6958991181688025,0.3986197875114001,8.467961603064161,6.98,142.3268010347725
0.7932613504382544,0.15088961156813824,184.04162201203582,59.955,50.98444914099123
0.31676167706752667,0.42378239813924734,0.20959009699712994,0.685,151.29935929774993
0.857179256998753,0.37946597430734075,35.33038984770333,25.105,114.71164072351027
0.9061432547657664,0.14854027493899918,206.78788273463218,58.805,67.67179361064944
0.2769044873778089,0.21327642712081984,1.9572086712404522,1.6,149.44172129767054
0.9835214727152221,0.09297672269551333,530.4272557904976,79.15,384.69600914005946
0.14071152804875842,0.055526222189054675,56.93392126349936,7.65,94.16590418717666
0.20201566840248997,0.3613810164198484,0.27113612252783903,0.615,151.24830876091997
0.18422483923802613,0.1337559286769333,3.5719604802497615,1.715,147.82642518371853
0.8939897100078704,0.4100296828731268,32.13275284164286,24.785,117.90014494346158
0.6542925523249619,0.49780435575721305,1.7820629238779204,2.35,149.5148132162873
0.15210428322227287,0.038309906964824336,565.2180670144622,40.46,415.6282170103787
0.440323418368349,0.23651756254185013,9.366090995947516,5.06,141.65048521540658
0.615298025069802,0.40103127965540153,3.6016628509398196,3.61,147.54885706100842
0.08346408498938329,0.39447544827061676,0.031084269631730877,0.235,151.54006371366717
0.8824163684073387,0.37999857916548424,9.924761165734873,9.11,140.66707018515888
0.8036035354415352,0.17449746765095547,155.28707491407522,51.945,30.408159861245196
0.5052067735766382,0.22692662784252615,40.807178704797536,18.685,109.24312997807239
0.9671266152591704,0.2974841786707351,50.24725272175705,29.335,100.02206163920542
0.4177609792750997,0.4869702917866286,0.3353880218048708,0.9,151.144652828288
0.9841103190364978,0.16377363546924645,175.49029528274903,57.725,43.886567177232465
0.6679199988036271,0.46157194385842887,1.127633652029545,1.875,150.22648597049832
0.6346712732539415,0.13467845909024706,128.4143219613378,38.62,27.242721897578136
0.165954895295785,0.4945372327368523,0.0697565116803338,0.355,151.48459967094615
0.881927758304644,0.33513184341379587,21.616701610054537,15.49,128.54824543914154
0.42748968792061515,0.23175574017927547,36.063055845769576,15.215,114.13879037471978
0.16223340578247936,0.30669521403180244,0.20355542837622168,0.515,151.3293759694381
0.01260751997575904,0.1362655845201034,0.006575614569774188,0.105,151.58304121460213
0.5597556836383826,0.1370869287557333,211.5338653535744,51.54,68.25707425133182
0.5273996221226763,0.05677727192174692,599.7420234814517,71.555,452.4639054225106
0.7193536223691586,0.05702514885269938,737.5502077832895,80.315,590.4370295731684
0.8902580530178021,0.17383587073445567,148.05490021686484,53.025,31.085913822282148
0.07940658464302952,0.3814277389481858,0.031161298255140083,0.235,151.53998748366703
0.7314964903403623,0.30398558379908125,15.292549027933115,10.015,135.2395562414777
0.18741194409758222,0.05129228016551041,555.3210934784393,54.87,406.651725335769
0.858177053157164,0.4261182624879555,4.129443910632245,4.58,146.90703023960896
0.8190635138616561,0.3006838134950332,23.643259954712363,15.84,126.50680359123929
0.5407937549855444,0.48042778839238987,0.6806580533273257,1.31,150.745951784409
